path,id,width,height,mode,filesize
data/raw/Cochinhaneefa/Cochinhaneefa_182.jpg,Cochinhaneefa,74,77,RGB,1814
data/raw/Cochinhaneefa/Cochinhaneefa_155.jpg,Cochinhaneefa,103,103,RGB,3507
data/raw/Cochinhaneefa/Cochinhaneefa_141.jpg,Cochinhaneefa,94,109,RGB,2019
data/raw/Cochinhaneefa/Cochinhaneefa_169.jpg,Cochinhaneefa,129,142,RGB,2861
data/raw/Cochinhaneefa/Cochinhaneefa_168.jpg,Cochinhaneefa,49,79,RGB,1161
data/raw/Cochinhaneefa/Cochinhaneefa_140.jpg,Cochinhaneefa,92,75,RGB,1378
data/raw/Cochinhaneefa/Cochinhaneefa_154.jpg,Cochinhaneefa,93,134,RGB,1854
data/raw/Cochinhaneefa/Cochinhaneefa_183.jpg,Cochinhaneefa,66,73,RGB,1589
data/raw/Cochinhaneefa/Cochinhaneefa_197.jpg,Cochinhaneefa,62,74,RGB,1352
data/raw/Cochinhaneefa/Cochinhaneefa_236.jpg,Cochinhaneefa,125,210,RGB,3804
data/raw/Cochinhaneefa/Cochinhaneefa_222.jpg,Cochinhaneefa,42,72,RGB,1252
data/raw/Cochinhaneefa/Cochinhaneefa_12.jpg,Cochinhaneefa,31,51,RGB,928
data/raw/Cochinhaneefa/Cochinhaneefa_49.jpg,Cochinhaneefa,279,423,RGB,11471
data/raw/Cochinhaneefa/Cochinhaneefa_75.jpg,Cochinhaneefa,144,252,RGB,3806
data/raw/Cochinhaneefa/Cochinhaneefa_61.jpg,Cochinhaneefa,75,108,RGB,2153
data/raw/Cochinhaneefa/Cochinhaneefa_3.jpg,Cochinhaneefa,32,59,RGB,1088
data/raw/Cochinhaneefa/Cochinhaneefa_133.jpg,Cochinhaneefa,88,108,RGB,1991
data/raw/Cochinhaneefa/Cochinhaneefa_127.jpg,Cochinhaneefa,58,80,RGB,1119
data/raw/Cochinhaneefa/Cochinhaneefa_126.jpg,Cochinhaneefa,51,67,RGB,983
data/raw/Cochinhaneefa/Cochinhaneefa_132.jpg,Cochinhaneefa,94,102,RGB,1701
data/raw/Cochinhaneefa/Cochinhaneefa_60.jpg,Cochinhaneefa,285,429,RGB,8651
data/raw/Cochinhaneefa/Cochinhaneefa_2.jpg,Cochinhaneefa,41,54,RGB,1148
data/raw/Cochinhaneefa/Cochinhaneefa_74.jpg,Cochinhaneefa,111,201,RGB,2344
data/raw/Cochinhaneefa/Cochinhaneefa_48.jpg,Cochinhaneefa,363,453,RGB,13874
data/raw/Cochinhaneefa/Cochinhaneefa_62.jpg,Cochinhaneefa,99,147,RGB,3030
data/raw/Cochinhaneefa/Cochinhaneefa_76.jpg,Cochinhaneefa,177,270,RGB,4946
data/raw/Cochinhaneefa/Cochinhaneefa_89.jpg,Cochinhaneefa,52,56,RGB,1233
data/raw/Cochinhaneefa/Cochinhaneefa_118.jpg,Cochinhaneefa,99,106,RGB,2046
data/raw/Cochinhaneefa/Cochinhaneefa_124.jpg,Cochinhaneefa,46,60,RGB,1074
data/raw/Cochinhaneefa/Cochinhaneefa_130.jpg,Cochinhaneefa,52,63,RGB,1119
data/raw/Cochinhaneefa/Cochinhaneefa_131.jpg,Cochinhaneefa,58,64,RGB,1288
data/raw/Cochinhaneefa/Cochinhaneefa_125.jpg,Cochinhaneefa,44,67,RGB,1078
data/raw/Cochinhaneefa/Cochinhaneefa_119.jpg,Cochinhaneefa,40,49,RGB,1016
data/raw/Cochinhaneefa/Cochinhaneefa_88.jpg,Cochinhaneefa,64,46,RGB,1153
data/raw/Cochinhaneefa/Cochinhaneefa_77.jpg,Cochinhaneefa,81,144,RGB,1763
data/raw/Cochinhaneefa/Cochinhaneefa_1.jpg,Cochinhaneefa,42,56,RGB,1107
data/raw/Cochinhaneefa/Cochinhaneefa_63.jpg,Cochinhaneefa,111,189,RGB,2516
data/raw/Cochinhaneefa/Cochinhaneefa_67.jpg,Cochinhaneefa,219,336,RGB,6418
data/raw/Cochinhaneefa/Cochinhaneefa_5.jpg,Cochinhaneefa,119,145,RGB,3706
data/raw/Cochinhaneefa/Cochinhaneefa_73.jpg,Cochinhaneefa,111,219,RGB,2807
data/raw/Cochinhaneefa/Cochinhaneefa_98.jpg,Cochinhaneefa,148,244,RGB,4474
data/raw/Cochinhaneefa/Cochinhaneefa_121.jpg,Cochinhaneefa,132,156,RGB,3059
data/raw/Cochinhaneefa/Cochinhaneefa_135.jpg,Cochinhaneefa,81,78,RGB,1349
data/raw/Cochinhaneefa/Cochinhaneefa_109.jpg,Cochinhaneefa,81,213,RGB,2677
data/raw/Cochinhaneefa/Cochinhaneefa_108.jpg,Cochinhaneefa,93,141,RGB,2864
data/raw/Cochinhaneefa/Cochinhaneefa_134.jpg,Cochinhaneefa,89,102,RGB,1594
data/raw/Cochinhaneefa/Cochinhaneefa_120.jpg,Cochinhaneefa,34,51,RGB,983
data/raw/Cochinhaneefa/Cochinhaneefa_99.jpg,Cochinhaneefa,141,228,RGB,4332
data/raw/Cochinhaneefa/Cochinhaneefa_72.jpg,Cochinhaneefa,120,210,RGB,2243
data/raw/Cochinhaneefa/Cochinhaneefa_66.jpg,Cochinhaneefa,81,147,RGB,1784
data/raw/Cochinhaneefa/Cochinhaneefa_4.jpg,Cochinhaneefa,118,152,RGB,3702
data/raw/Cochinhaneefa/Cochinhaneefa_70.jpg,Cochinhaneefa,105,198,RGB,2215
data/raw/Cochinhaneefa/Cochinhaneefa_6.jpg,Cochinhaneefa,125,159,RGB,3737
data/raw/Cochinhaneefa/Cochinhaneefa_64.jpg,Cochinhaneefa,105,204,RGB,2331
data/raw/Cochinhaneefa/Cochinhaneefa_58.jpg,Cochinhaneefa,264,384,RGB,7324
data/raw/Cochinhaneefa/Cochinhaneefa_136.jpg,Cochinhaneefa,89,68,RGB,1471
data/raw/Cochinhaneefa/Cochinhaneefa_122.jpg,Cochinhaneefa,97,140,RGB,2009
data/raw/Cochinhaneefa/Cochinhaneefa_123.jpg,Cochinhaneefa,59,77,RGB,1414
data/raw/Cochinhaneefa/Cochinhaneefa_137.jpg,Cochinhaneefa,87,77,RGB,1633
data/raw/Cochinhaneefa/Cochinhaneefa_59.jpg,Cochinhaneefa,123,189,RGB,2642
data/raw/Cochinhaneefa/Cochinhaneefa_7.jpg,Cochinhaneefa,129,152,RGB,3752
data/raw/Cochinhaneefa/Cochinhaneefa_65.jpg,Cochinhaneefa,219,372,RGB,7375
data/raw/Cochinhaneefa/Cochinhaneefa_71.jpg,Cochinhaneefa,225,543,RGB,9622
data/raw/Cochinhaneefa/Cochinhaneefa_68.jpg,Cochinhaneefa,99,180,RGB,2336
data/raw/Cochinhaneefa/Cochinhaneefa_54.jpg,Cochinhaneefa,84,138,RGB,2212
data/raw/Cochinhaneefa/Cochinhaneefa_40.jpg,Cochinhaneefa,135,222,RGB,3465
data/raw/Cochinhaneefa/Cochinhaneefa_97.jpg,Cochinhaneefa,63,73,RGB,1516
data/raw/Cochinhaneefa/Cochinhaneefa_83.jpg,Cochinhaneefa,65,79,RGB,1639
data/raw/Cochinhaneefa/Cochinhaneefa_112.jpg,Cochinhaneefa,318,504,RGB,13186
data/raw/Cochinhaneefa/Cochinhaneefa_106.jpg,Cochinhaneefa,251,329,RGB,13474
data/raw/Cochinhaneefa/Cochinhaneefa_107.jpg,Cochinhaneefa,205,326,RGB,6401
data/raw/Cochinhaneefa/Cochinhaneefa_113.jpg,Cochinhaneefa,145,248,RGB,4404
data/raw/Cochinhaneefa/Cochinhaneefa_82.jpg,Cochinhaneefa,64,81,RGB,1607
data/raw/Cochinhaneefa/Cochinhaneefa_96.jpg,Cochinhaneefa,58,76,RGB,1409
data/raw/Cochinhaneefa/Cochinhaneefa_41.jpg,Cochinhaneefa,99,165,RGB,2521
data/raw/Cochinhaneefa/Cochinhaneefa_55.jpg,Cochinhaneefa,96,153,RGB,2680
data/raw/Cochinhaneefa/Cochinhaneefa_69.jpg,Cochinhaneefa,108,171,RGB,2594
data/raw/Cochinhaneefa/Cochinhaneefa_9.jpg,Cochinhaneefa,27,40,RGB,901
data/raw/Cochinhaneefa/Cochinhaneefa_43.jpg,Cochinhaneefa,90,174,RGB,2334
data/raw/Cochinhaneefa/Cochinhaneefa_57.jpg,Cochinhaneefa,264,264,RGB,13107
data/raw/Cochinhaneefa/Cochinhaneefa_80.jpg,Cochinhaneefa,114,168,RGB,2809
data/raw/Cochinhaneefa/Cochinhaneefa_94.jpg,Cochinhaneefa,73,79,RGB,1856
data/raw/Cochinhaneefa/Cochinhaneefa_139.jpg,Cochinhaneefa,107,132,RGB,2182
data/raw/Cochinhaneefa/Cochinhaneefa_105.jpg,Cochinhaneefa,261,410,RGB,10721
data/raw/Cochinhaneefa/Cochinhaneefa_111.jpg,Cochinhaneefa,319,467,RGB,18724
data/raw/Cochinhaneefa/Cochinhaneefa_110.jpg,Cochinhaneefa,87,166,RGB,3108
data/raw/Cochinhaneefa/Cochinhaneefa_104.jpg,Cochinhaneefa,246,363,RGB,14553
data/raw/Cochinhaneefa/Cochinhaneefa_138.jpg,Cochinhaneefa,90,68,RGB,1560
data/raw/Cochinhaneefa/Cochinhaneefa_95.jpg,Cochinhaneefa,69,85,RGB,1805
data/raw/Cochinhaneefa/Cochinhaneefa_81.jpg,Cochinhaneefa,120,183,RGB,2956
data/raw/Cochinhaneefa/Cochinhaneefa_56.jpg,Cochinhaneefa,81,147,RGB,1918
data/raw/Cochinhaneefa/Cochinhaneefa_42.jpg,Cochinhaneefa,93,153,RGB,1949
data/raw/Cochinhaneefa/Cochinhaneefa_8.jpg,Cochinhaneefa,28,38,RGB,928
data/raw/Cochinhaneefa/Cochinhaneefa_46.jpg,Cochinhaneefa,108,108,RGB,3705
data/raw/Cochinhaneefa/Cochinhaneefa_52.jpg,Cochinhaneefa,99,162,RGB,2136
data/raw/Cochinhaneefa/Cochinhaneefa_85.jpg,Cochinhaneefa,55,80,RGB,1330
data/raw/Cochinhaneefa/Cochinhaneefa_91.jpg,Cochinhaneefa,56,59,RGB,1264
data/raw/Cochinhaneefa/Cochinhaneefa_100.jpg,Cochinhaneefa,260,397,RGB,9281
data/raw/Cochinhaneefa/Cochinhaneefa_114.jpg,Cochinhaneefa,129,186,RGB,3521
data/raw/Cochinhaneefa/Cochinhaneefa_128.jpg,Cochinhaneefa,45,53,RGB,986
data/raw/Cochinhaneefa/Cochinhaneefa_129.jpg,Cochinhaneefa,63,78,RGB,1414
data/raw/Cochinhaneefa/Cochinhaneefa_115.jpg,Cochinhaneefa,244,365,RGB,7720
data/raw/Cochinhaneefa/Cochinhaneefa_101.jpg,Cochinhaneefa,216,399,RGB,9788
data/raw/Cochinhaneefa/Cochinhaneefa_90.jpg,Cochinhaneefa,64,82,RGB,1655
data/raw/Cochinhaneefa/Cochinhaneefa_84.jpg,Cochinhaneefa,62,80,RGB,1426
data/raw/Cochinhaneefa/Cochinhaneefa_53.jpg,Cochinhaneefa,87,162,RGB,1836
data/raw/Cochinhaneefa/Cochinhaneefa_47.jpg,Cochinhaneefa,288,498,RGB,12597
data/raw/Cochinhaneefa/Cochinhaneefa_51.jpg,Cochinhaneefa,306,402,RGB,12677
data/raw/Cochinhaneefa/Cochinhaneefa_45.jpg,Cochinhaneefa,105,165,RGB,2709
data/raw/Cochinhaneefa/Cochinhaneefa_79.jpg,Cochinhaneefa,177,315,RGB,4141
data/raw/Cochinhaneefa/Cochinhaneefa_92.jpg,Cochinhaneefa,58,48,RGB,1142
data/raw/Cochinhaneefa/Cochinhaneefa_86.jpg,Cochinhaneefa,39,32,RGB,893
data/raw/Cochinhaneefa/Cochinhaneefa_117.jpg,Cochinhaneefa,148,155,RGB,3325
data/raw/Cochinhaneefa/Cochinhaneefa_103.jpg,Cochinhaneefa,202,316,RGB,5890
data/raw/Cochinhaneefa/Cochinhaneefa_102.jpg,Cochinhaneefa,275,403,RGB,11703
data/raw/Cochinhaneefa/Cochinhaneefa_116.jpg,Cochinhaneefa,237,346,RGB,11233
data/raw/Cochinhaneefa/Cochinhaneefa_87.jpg,Cochinhaneefa,50,54,RGB,1078
data/raw/Cochinhaneefa/Cochinhaneefa_93.jpg,Cochinhaneefa,66,82,RGB,1681
data/raw/Cochinhaneefa/Cochinhaneefa_78.jpg,Cochinhaneefa,180,285,RGB,4483
data/raw/Cochinhaneefa/Cochinhaneefa_44.jpg,Cochinhaneefa,111,174,RGB,2784
data/raw/Cochinhaneefa/Cochinhaneefa_50.jpg,Cochinhaneefa,249,345,RGB,8060
data/raw/Cochinhaneefa/Cochinhaneefa_37.jpg,Cochinhaneefa,72,114,RGB,1664
data/raw/Cochinhaneefa/Cochinhaneefa_23.jpg,Cochinhaneefa,107,128,RGB,2455
data/raw/Cochinhaneefa/Cochinhaneefa_207.jpg,Cochinhaneefa,140,159,RGB,3370
data/raw/Cochinhaneefa/Cochinhaneefa_213.jpg,Cochinhaneefa,34,65,RGB,1021
data/raw/Cochinhaneefa/Cochinhaneefa_159.jpg,Cochinhaneefa,42,54,RGB,1001
data/raw/Cochinhaneefa/Cochinhaneefa_171.jpg,Cochinhaneefa,47,57,RGB,1034
data/raw/Cochinhaneefa/Cochinhaneefa_165.jpg,Cochinhaneefa,69,73,RGB,1447
data/raw/Cochinhaneefa/Cochinhaneefa_164.jpg,Cochinhaneefa,117,129,RGB,2462
data/raw/Cochinhaneefa/Cochinhaneefa_170.jpg,Cochinhaneefa,46,62,RGB,1018
data/raw/Cochinhaneefa/Cochinhaneefa_158.jpg,Cochinhaneefa,116,142,RGB,2374
data/raw/Cochinhaneefa/Cochinhaneefa_212.jpg,Cochinhaneefa,37,67,RGB,1087
data/raw/Cochinhaneefa/Cochinhaneefa_206.jpg,Cochinhaneefa,61,106,RGB,1390
data/raw/Cochinhaneefa/Cochinhaneefa_22.jpg,Cochinhaneefa,112,127,RGB,2315
data/raw/Cochinhaneefa/Cochinhaneefa_36.jpg,Cochinhaneefa,27,37,RGB,891
data/raw/Cochinhaneefa/Cochinhaneefa_20.jpg,Cochinhaneefa,105,133,RGB,2280
data/raw/Cochinhaneefa/Cochinhaneefa_34.jpg,Cochinhaneefa,29,42,RGB,923
data/raw/Cochinhaneefa/Cochinhaneefa_210.jpg,Cochinhaneefa,43,66,RGB,1099
data/raw/Cochinhaneefa/Cochinhaneefa_204.jpg,Cochinhaneefa,43,65,RGB,1127
data/raw/Cochinhaneefa/Cochinhaneefa_199.jpg,Cochinhaneefa,29,45,RGB,886
data/raw/Cochinhaneefa/Cochinhaneefa_166.jpg,Cochinhaneefa,67,78,RGB,1422
data/raw/Cochinhaneefa/Cochinhaneefa_172.jpg,Cochinhaneefa,116,130,RGB,2319
data/raw/Cochinhaneefa/Cochinhaneefa_173.jpg,Cochinhaneefa,53,107,RGB,1302
data/raw/Cochinhaneefa/Cochinhaneefa_167.jpg,Cochinhaneefa,61,85,RGB,1399
data/raw/Cochinhaneefa/Cochinhaneefa_198.jpg,Cochinhaneefa,70,93,RGB,1649
data/raw/Cochinhaneefa/Cochinhaneefa_205.jpg,Cochinhaneefa,45,63,RGB,1091
data/raw/Cochinhaneefa/Cochinhaneefa_211.jpg,Cochinhaneefa,113,188,RGB,2727
data/raw/Cochinhaneefa/Cochinhaneefa_35.jpg,Cochinhaneefa,23,43,RGB,839
data/raw/Cochinhaneefa/Cochinhaneefa_21.jpg,Cochinhaneefa,108,129,RGB,2318
data/raw/Cochinhaneefa/Cochinhaneefa_25.jpg,Cochinhaneefa,110,131,RGB,2345
data/raw/Cochinhaneefa/Cochinhaneefa_31.jpg,Cochinhaneefa,42,53,RGB,1098
data/raw/Cochinhaneefa/Cochinhaneefa_19.jpg,Cochinhaneefa,23,33,RGB,809
data/raw/Cochinhaneefa/Cochinhaneefa_215.jpg,Cochinhaneefa,50,92,RGB,1248
data/raw/Cochinhaneefa/Cochinhaneefa_201.jpg,Cochinhaneefa,71,77,RGB,1488
data/raw/Cochinhaneefa/Cochinhaneefa_229.jpg,Cochinhaneefa,68,97,RGB,1562
data/raw/Cochinhaneefa/Cochinhaneefa_188.jpg,Cochinhaneefa,106,124,RGB,2271
data/raw/Cochinhaneefa/Cochinhaneefa_163.jpg,Cochinhaneefa,92,111,RGB,2044
data/raw/Cochinhaneefa/Cochinhaneefa_177.jpg,Cochinhaneefa,39,48,RGB,953
data/raw/Cochinhaneefa/Cochinhaneefa_176.jpg,Cochinhaneefa,114,131,RGB,2407
data/raw/Cochinhaneefa/Cochinhaneefa_162.jpg,Cochinhaneefa,99,112,RGB,2127
data/raw/Cochinhaneefa/Cochinhaneefa_189.jpg,Cochinhaneefa,62,80,RGB,1269
data/raw/Cochinhaneefa/Cochinhaneefa_228.jpg,Cochinhaneefa,65,114,RGB,1622
data/raw/Cochinhaneefa/Cochinhaneefa_200.jpg,Cochinhaneefa,31,48,RGB,869
data/raw/Cochinhaneefa/Cochinhaneefa_214.jpg,Cochinhaneefa,47,87,RGB,1200
data/raw/Cochinhaneefa/Cochinhaneefa_18.jpg,Cochinhaneefa,24,34,RGB,815
data/raw/Cochinhaneefa/Cochinhaneefa_30.jpg,Cochinhaneefa,28,45,RGB,954
data/raw/Cochinhaneefa/Cochinhaneefa_24.jpg,Cochinhaneefa,32,43,RGB,935
data/raw/Cochinhaneefa/Cochinhaneefa_32.jpg,Cochinhaneefa,49,59,RGB,1065
data/raw/Cochinhaneefa/Cochinhaneefa_26.jpg,Cochinhaneefa,117,140,RGB,2913
data/raw/Cochinhaneefa/Cochinhaneefa_202.jpg,Cochinhaneefa,39,63,RGB,1039
data/raw/Cochinhaneefa/Cochinhaneefa_216.jpg,Cochinhaneefa,54,102,RGB,1429
data/raw/Cochinhaneefa/Cochinhaneefa_174.jpg,Cochinhaneefa,72,106,RGB,1547
data/raw/Cochinhaneefa/Cochinhaneefa_160.jpg,Cochinhaneefa,180,197,RGB,4039
data/raw/Cochinhaneefa/Cochinhaneefa_148.jpg,Cochinhaneefa,137,142,RGB,3299
data/raw/Cochinhaneefa/Cochinhaneefa_149.jpg,Cochinhaneefa,89,105,RGB,1912
data/raw/Cochinhaneefa/Cochinhaneefa_161.jpg,Cochinhaneefa,96,108,RGB,1921
data/raw/Cochinhaneefa/Cochinhaneefa_175.jpg,Cochinhaneefa,65,91,RGB,1566
data/raw/Cochinhaneefa/Cochinhaneefa_217.jpg,Cochinhaneefa,54,98,RGB,1438
data/raw/Cochinhaneefa/Cochinhaneefa_203.jpg,Cochinhaneefa,97,119,RGB,2039
data/raw/Cochinhaneefa/Cochinhaneefa_27.jpg,Cochinhaneefa,137,143,RGB,3399
data/raw/Cochinhaneefa/Cochinhaneefa_33.jpg,Cochinhaneefa,42,64,RGB,1168
data/raw/Dileep/Dileep_115.jpg,Dileep,23,30,RGB,813
data/raw/Dileep/Dileep_101.jpg,Dileep,54,83,RGB,1430
data/raw/Dileep/Dileep_129.jpg,Dileep,116,148,RGB,3123
data/raw/Dileep/Dileep_16.jpg,Dileep,226,226,RGB,11241
data/raw/Dileep/Dileep_17.jpg,Dileep,234,234,RGB,11844
data/raw/Dileep/Dileep_128.jpg,Dileep,52,60,RGB,1265
data/raw/Dileep/Dileep_100.jpg,Dileep,123,123,RGB,5646
data/raw/Dileep/Dileep_114.jpg,Dileep,26,29,RGB,878
data/raw/Dileep/Dileep_248.jpg,Dileep,61,128,RGB,1593
data/raw/Dileep/Dileep_102.jpg,Dileep,66,88,RGB,1491
data/raw/Dileep/Dileep_8.jpg,Dileep,160,188,RGB,3350
data/raw/Dileep/Dileep_116.jpg,Dileep,24,30,RGB,819
data/raw/Dileep/Dileep_15.jpg,Dileep,115,128,RGB,2129
data/raw/Dileep/Dileep_29.jpg,Dileep,130,141,RGB,2918
data/raw/Dileep/Dileep_28.jpg,Dileep,124,144,RGB,2707
data/raw/Dileep/Dileep_14.jpg,Dileep,96,105,RGB,1827
data/raw/Dileep/Dileep_117.jpg,Dileep,24,27,RGB,806
data/raw/Dileep/Dileep_9.jpg,Dileep,134,161,RGB,2986
data/raw/Dileep/Dileep_103.jpg,Dileep,46,62,RGB,1131
data/raw/Dileep/Dileep_249.jpg,Dileep,88,149,RGB,2257
data/raw/Dileep/Dileep_107.jpg,Dileep,25,38,RGB,905
data/raw/Dileep/Dileep_113.jpg,Dileep,28,37,RGB,886
data/raw/Dileep/Dileep_38.jpg,Dileep,178,178,RGB,6283
data/raw/Dileep/Dileep_10.jpg,Dileep,138,165,RGB,2997
data/raw/Dileep/Dileep_11.jpg,Dileep,367,378,RGB,10330
data/raw/Dileep/Dileep_39.jpg,Dileep,109,141,RGB,2370
data/raw/Dileep/Dileep_112.jpg,Dileep,24,48,RGB,858
data/raw/Dileep/Dileep_106.jpg,Dileep,100,121,RGB,2511
data/raw/Dileep/Dileep_138.jpg,Dileep,23,34,RGB,818
data/raw/Dileep/Dileep_110.jpg,Dileep,20,27,RGB,804
data/raw/Dileep/Dileep_104.jpg,Dileep,46,60,RGB,1204
data/raw/Dileep/Dileep_13.jpg,Dileep,26,41,RGB,894
data/raw/Dileep/Dileep_12.jpg,Dileep,364,378,RGB,10770
data/raw/Dileep/Dileep_105.jpg,Dileep,31,38,RGB,876
data/raw/Dileep/Dileep_111.jpg,Dileep,45,83,RGB,1318
data/raw/Dileep/Dileep_139.jpg,Dileep,19,24,RGB,763
data/raw/Dileep/Dileep_200.jpg,Dileep,166,270,RGB,5248
data/raw/Dileep/Dileep_214.jpg,Dileep,124,269,RGB,4029
data/raw/Dileep/Dileep_228.jpg,Dileep,44,89,RGB,1200
data/raw/Dileep/Dileep_176.jpg,Dileep,71,83,RGB,1360
data/raw/Dileep/Dileep_162.jpg,Dileep,380,271,RGB,6061
data/raw/Dileep/Dileep_189.jpg,Dileep,86,143,RGB,1697
data/raw/Dileep/Dileep_61.jpg,Dileep,321,339,RGB,8201
data/raw/Dileep/Dileep_75.jpg,Dileep,98,113,RGB,1556
data/raw/Dileep/Dileep_49.jpg,Dileep,313,331,RGB,7099
data/raw/Dileep/Dileep_48.jpg,Dileep,147,147,RGB,5032
data/raw/Dileep/Dileep_74.jpg,Dileep,112,119,RGB,1764
data/raw/Dileep/Dileep_60.jpg,Dileep,241,291,RGB,5929
data/raw/Dileep/Dileep_188.jpg,Dileep,92,180,RGB,2124
data/raw/Dileep/Dileep_163.jpg,Dileep,71,70,RGB,1246
data/raw/Dileep/Dileep_177.jpg,Dileep,97,96,RGB,1643
data/raw/Dileep/Dileep_229.jpg,Dileep,53,104,RGB,1351
data/raw/Dileep/Dileep_215.jpg,Dileep,99,223,RGB,2507
data/raw/Dileep/Dileep_201.jpg,Dileep,42,64,RGB,979
data/raw/Dileep/Dileep_217.jpg,Dileep,137,242,RGB,3797
data/raw/Dileep/Dileep_203.jpg,Dileep,26,57,RGB,870
data/raw/Dileep/Dileep_161.jpg,Dileep,138,161,RGB,2543
data/raw/Dileep/Dileep_175.jpg,Dileep,32,36,RGB,827
data/raw/Dileep/Dileep_149.jpg,Dileep,129,196,RGB,3513
data/raw/Dileep/Dileep_76.jpg,Dileep,108,117,RGB,1877
data/raw/Dileep/Dileep_62.jpg,Dileep,170,170,RGB,6644
data/raw/Dileep/Dileep_89.jpg,Dileep,303,343,RGB,7619
data/raw/Dileep/Dileep_88.jpg,Dileep,305,332,RGB,7390
data/raw/Dileep/Dileep_63.jpg,Dileep,206,226,RGB,3874
data/raw/Dileep/Dileep_77.jpg,Dileep,107,122,RGB,1931
data/raw/Dileep/Dileep_148.jpg,Dileep,128,195,RGB,3300
data/raw/Dileep/Dileep_174.jpg,Dileep,30,34,RGB,819
data/raw/Dileep/Dileep_160.jpg,Dileep,158,211,RGB,3416
data/raw/Dileep/Dileep_202.jpg,Dileep,39,57,RGB,896
data/raw/Dileep/Dileep_216.jpg,Dileep,149,245,RGB,4569
data/raw/Dileep/Dileep_212.jpg,Dileep,120,253,RGB,3756
data/raw/Dileep/Dileep_206.jpg,Dileep,49,84,RGB,1218
data/raw/Dileep/Dileep_158.jpg,Dileep,106,178,RGB,2794
data/raw/Dileep/Dileep_164.jpg,Dileep,352,274,RGB,5588
data/raw/Dileep/Dileep_170.jpg,Dileep,30,42,RGB,844
data/raw/Dileep/Dileep_73.jpg,Dileep,178,216,RGB,3891
data/raw/Dileep/Dileep_67.jpg,Dileep,47,75,RGB,1022
data/raw/Dileep/Dileep_98.jpg,Dileep,122,122,RGB,4758
data/raw/Dileep/Dileep_99.jpg,Dileep,155,181,RGB,3285
data/raw/Dileep/Dileep_66.jpg,Dileep,67,76,RGB,1405
data/raw/Dileep/Dileep_72.jpg,Dileep,183,222,RGB,4063
data/raw/Dileep/Dileep_171.jpg,Dileep,31,39,RGB,850
data/raw/Dileep/Dileep_165.jpg,Dileep,347,269,RGB,5217
data/raw/Dileep/Dileep_159.jpg,Dileep,162,173,RGB,3217
data/raw/Dileep/Dileep_207.jpg,Dileep,64,99,RGB,1640
data/raw/Dileep/Dileep_213.jpg,Dileep,116,253,RGB,3780
data/raw/Dileep/Dileep_239.jpg,Dileep,61,137,RGB,1681
data/raw/Dileep/Dileep_205.jpg,Dileep,38,77,RGB,1026
data/raw/Dileep/Dileep_211.jpg,Dileep,171,285,RGB,5658
data/raw/Dileep/Dileep_173.jpg,Dileep,43,66,RGB,1008
data/raw/Dileep/Dileep_167.jpg,Dileep,74,161,RGB,1670
data/raw/Dileep/Dileep_198.jpg,Dileep,50,86,RGB,1277
data/raw/Dileep/Dileep_58.jpg,Dileep,223,244,RGB,4152
data/raw/Dileep/Dileep_64.jpg,Dileep,170,221,RGB,3108
data/raw/Dileep/Dileep_70.jpg,Dileep,173,173,RGB,6574
data/raw/Dileep/Dileep_71.jpg,Dileep,183,173,RGB,2939
data/raw/Dileep/Dileep_65.jpg,Dileep,237,281,RGB,5251
data/raw/Dileep/Dileep_59.jpg,Dileep,166,166,RGB,6226
data/raw/Dileep/Dileep_199.jpg,Dileep,170,265,RGB,5865
data/raw/Dileep/Dileep_166.jpg,Dileep,327,272,RGB,4874
data/raw/Dileep/Dileep_172.jpg,Dileep,144,185,RGB,2821
data/raw/Dileep/Dileep_210.jpg,Dileep,175,287,RGB,5766
data/raw/Dileep/Dileep_204.jpg,Dileep,29,72,RGB,913
data/raw/Dileep/Dileep_238.jpg,Dileep,66,140,RGB,1764
data/raw/Dileep/Dileep_221.jpg,Dileep,41,93,RGB,1145
data/raw/Dileep/Dileep_235.jpg,Dileep,65,103,RGB,1543
data/raw/Dileep/Dileep_209.jpg,Dileep,222,348,RGB,7521
data/raw/Dileep/Dileep_157.jpg,Dileep,95,167,RGB,2359
data/raw/Dileep/Dileep_143.jpg,Dileep,238,293,RGB,6257
data/raw/Dileep/Dileep_194.jpg,Dileep,113,194,RGB,2872
data/raw/Dileep/Dileep_180.jpg,Dileep,193,191,RGB,3509
data/raw/Dileep/Dileep_40.jpg,Dileep,110,147,RGB,2461
data/raw/Dileep/Dileep_54.jpg,Dileep,240,244,RGB,4412
data/raw/Dileep/Dileep_68.jpg,Dileep,106,143,RGB,1979
data/raw/Dileep/Dileep_83.jpg,Dileep,260,319,RGB,6253
data/raw/Dileep/Dileep_97.jpg,Dileep,116,116,RGB,4506
data/raw/Dileep/Dileep_96.jpg,Dileep,61,78,RGB,1178
data/raw/Dileep/Dileep_82.jpg,Dileep,295,323,RGB,7008
data/raw/Dileep/Dileep_69.jpg,Dileep,109,109,RGB,3777
data/raw/Dileep/Dileep_55.jpg,Dileep,219,266,RGB,3976
data/raw/Dileep/Dileep_41.jpg,Dileep,195,216,RGB,4059
data/raw/Dileep/Dileep_181.jpg,Dileep,199,201,RGB,4434
data/raw/Dileep/Dileep_195.jpg,Dileep,165,298,RGB,5103
data/raw/Dileep/Dileep_142.jpg,Dileep,179,279,RGB,5259
